"","date","division_local_name","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_office_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_worship_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_inside_10over","win7_gathering_outside_10over","win7_wear_mask"
"820","2020-05-07","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"821","2020-05-07","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"822","2020-05-07","Maranhão",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5
"823","2020-05-07","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"824","2020-05-07","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"825","2020-05-07","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"826","2020-05-07","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"827","2020-05-07","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"828","2020-05-07","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"829","2020-05-07","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"830","2020-05-07","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"831","2020-05-07","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,0
"832","2020-05-07","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"833","2020-05-07","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"834","2020-05-07","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"835","2020-05-07","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"836","2020-05-07","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"837","2020-05-07","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"838","2020-05-07","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"839","2020-05-07","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"840","2020-05-07","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"841","2020-05-08","Amazonas",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"842","2020-05-08","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"843","2020-05-08","Pará",0,1,1,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0
"844","2020-05-08","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"845","2020-05-08","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"846","2020-05-08","Maranhão",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5
"847","2020-05-08","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"848","2020-05-08","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"849","2020-05-08","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"850","2020-05-08","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"851","2020-05-08","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"852","2020-05-08","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"853","2020-05-08","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"854","2020-05-08","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"855","2020-05-08","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,0
"856","2020-05-08","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"857","2020-05-08","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"858","2020-05-08","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"859","2020-05-08","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"860","2020-05-08","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"861","2020-05-08","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"862","2020-05-08","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"863","2020-05-08","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"864","2020-05-08","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"865","2020-05-09","Amazonas",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"866","2020-05-09","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"867","2020-05-09","Pará",0,1,1,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0
"868","2020-05-09","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"869","2020-05-09","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"870","2020-05-09","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"871","2020-05-09","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"872","2020-05-09","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"873","2020-05-09","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"874","2020-05-09","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"875","2020-05-09","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"876","2020-05-09","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"877","2020-05-09","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"878","2020-05-09","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"879","2020-05-09","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,0
"880","2020-05-09","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"881","2020-05-09","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"882","2020-05-09","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"883","2020-05-09","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"884","2020-05-09","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"885","2020-05-09","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"886","2020-05-09","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"887","2020-05-09","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"888","2020-05-09","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"889","2020-05-10","Amazonas",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"890","2020-05-10","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"891","2020-05-10","Pará",0,1,1,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0
"892","2020-05-10","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"893","2020-05-10","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"894","2020-05-10","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"895","2020-05-10","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"896","2020-05-10","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"897","2020-05-10","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"898","2020-05-10","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"899","2020-05-10","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"900","2020-05-10","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"901","2020-05-10","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"902","2020-05-10","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"903","2020-05-10","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,0
"904","2020-05-10","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"905","2020-05-10","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"906","2020-05-10","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"907","2020-05-10","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"908","2020-05-10","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"909","2020-05-10","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"910","2020-05-10","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"911","2020-05-10","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"912","2020-05-10","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"913","2020-05-11","Amazonas",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"914","2020-05-11","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"915","2020-05-11","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"916","2020-05-11","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"917","2020-05-11","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"918","2020-05-11","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"919","2020-05-11","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"920","2020-05-11","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"921","2020-05-11","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"922","2020-05-11","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"923","2020-05-11","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"924","2020-05-11","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"925","2020-05-11","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"926","2020-05-11","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"927","2020-05-11","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,0
"928","2020-05-11","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"929","2020-05-11","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"930","2020-05-11","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"931","2020-05-11","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"932","2020-05-11","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"933","2020-05-11","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"934","2020-05-11","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"935","2020-05-11","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"936","2020-05-11","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"937","2020-05-12","Amazonas",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"938","2020-05-12","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,0.857142857142857,1,0.857142857142857,1
"939","2020-05-12","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"940","2020-05-12","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"941","2020-05-12","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,0.857142857142857,1,0.857142857142857,1
"942","2020-05-12","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"943","2020-05-12","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0.857142857142857,0.5
"944","2020-05-12","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,0.857142857142857,1,0.857142857142857,1
"945","2020-05-12","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,0.857142857142857,1,0.857142857142857,1
"946","2020-05-12","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"947","2020-05-12","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"948","2020-05-12","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"949","2020-05-12","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"950","2020-05-12","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"951","2020-05-12","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,1
"952","2020-05-12","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"953","2020-05-12","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,0.857142857142857,1,0.857142857142857,1
"954","2020-05-12","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"955","2020-05-12","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"956","2020-05-12","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"957","2020-05-12","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,0.857142857142857,1,0.857142857142857,1
"958","2020-05-12","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"959","2020-05-12","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"960","2020-05-12","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"961","2020-05-13","Amazonas",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"962","2020-05-13","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,0.714285714285714,1,0.714285714285714,1
"963","2020-05-13","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"964","2020-05-13","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"965","2020-05-13","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,0.714285714285714,1,0.714285714285714,1
"966","2020-05-13","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"967","2020-05-13","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0.714285714285714,0.5
"968","2020-05-13","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,0.714285714285714,1,0.714285714285714,1
"969","2020-05-13","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,0.714285714285714,1,0.714285714285714,1
"970","2020-05-13","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"971","2020-05-13","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"972","2020-05-13","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"973","2020-05-13","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"974","2020-05-13","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"975","2020-05-13","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,1
"976","2020-05-13","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"977","2020-05-13","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,0.714285714285714,1,0.714285714285714,1
"978","2020-05-13","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"979","2020-05-13","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"980","2020-05-13","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,0
"981","2020-05-13","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,0.714285714285714,1,0.714285714285714,1
"982","2020-05-13","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"983","2020-05-13","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"984","2020-05-13","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"985","2020-05-14","Amazonas",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"986","2020-05-14","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,1,0.571428571428571,1,0.571428571428571,1
"987","2020-05-14","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"988","2020-05-14","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"989","2020-05-14","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,1,0.571428571428571,1,0.571428571428571,1
"990","2020-05-14","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"991","2020-05-14","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0.571428571428571,0.5
"992","2020-05-14","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,1,0.571428571428571,1,0.571428571428571,1
"993","2020-05-14","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,1,0.571428571428571,1,0.571428571428571,1
"994","2020-05-14","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"995","2020-05-14","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"996","2020-05-14","Sergipe",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"997","2020-05-14","Bahia",1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"998","2020-05-14","Minas Gerais",0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
"999","2020-05-14","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,1,0,1,1,1,1,1
"1000","2020-05-14","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1001","2020-05-14","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,1,0.571428571428571,1,0.571428571428571,1
"1002","2020-05-14","Paraná",1,1,1,1,1,0,0.5,1,1,0,1,0,0,0,1,1,0.5
"1003","2020-05-14","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1004","2020-05-14","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"1005","2020-05-14","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,1,0.571428571428571,1,0.571428571428571,1
"1006","2020-05-14","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1007","2020-05-14","Goiás",0,1,1,1,1,1,0.5,1,1,1,1,0,1,1,1,1,0.5
"1008","2020-05-14","Distrito Federal",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"1009","2020-05-15","Amazonas",1,1,1,1,1,1,1,1,1,0,0.5,0,0,0,1,1,0.5
"1010","2020-05-15","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,0,0.428571428571429,0,0.428571428571429,1
"1011","2020-05-15","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"1012","2020-05-15","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"1013","2020-05-15","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,0,0.428571428571429,0,0.428571428571429,1
"1014","2020-05-15","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1015","2020-05-15","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.428571428571429,0.5
"1016","2020-05-15","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,0,0.428571428571429,0,0.428571428571429,1
"1017","2020-05-15","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,0,0.428571428571429,0,0.428571428571429,1
"1018","2020-05-15","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1019","2020-05-15","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1020","2020-05-15","Sergipe",1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,1,1,1
"1021","2020-05-15","Bahia",1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,1,1,1
"1022","2020-05-15","Minas Gerais",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,1
"1023","2020-05-15","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1024","2020-05-15","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,0.5,1,1,1,1,1,1
"1025","2020-05-15","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,0,0.428571428571429,0,0.428571428571429,1
"1026","2020-05-15","Paraná",1,1,1,1,1,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1027","2020-05-15","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1028","2020-05-15","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0,1,1,1
"1029","2020-05-15","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,0,0.428571428571429,0,0.428571428571429,1
"1030","2020-05-15","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1031","2020-05-15","Goiás",0,1,1,1,1,1,0.5,1,1,1,0.5,0,1,1,1,1,0.5
"1032","2020-05-15","Distrito Federal",1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1
"1033","2020-05-16","Amazonas",1,1,1,1,1,1,1,1,1,0,0.5,0,0,0,1,1,0.5
"1034","2020-05-16","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,0,0.285714285714286,0,0.285714285714286,1
"1035","2020-05-16","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"1036","2020-05-16","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"1037","2020-05-16","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,0,0.285714285714286,0,0.285714285714286,1
"1038","2020-05-16","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1039","2020-05-16","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.285714285714286,0.5
"1040","2020-05-16","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,0,0.285714285714286,0,0.285714285714286,1
"1041","2020-05-16","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,0,0.285714285714286,0,0.285714285714286,1
"1042","2020-05-16","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1043","2020-05-16","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1044","2020-05-16","Sergipe",1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,1,1,1
"1045","2020-05-16","Bahia",1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,1,1,1
"1046","2020-05-16","Minas Gerais",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,1
"1047","2020-05-16","Espírito Santo",0,1,1,0,0,0,1,1,1,0.5,0.5,0,1,1,1,1,1
"1048","2020-05-16","Rio de Janeiro",0.5,1,1,1,1,0,1,1,1,1,0.5,1,1,1,1,1,1
"1049","2020-05-16","São Paulo",1,1,1,1,1,1,1,1,1,0,1,1,0,0.285714285714286,0,0.285714285714286,1
"1050","2020-05-16","Paraná",1,1,1,1,1,0,0.5,1,1,0,0.5,0,0,0,1,1,0.5
"1051","2020-05-16","Santa Catarina",0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1052","2020-05-16","Rio Grande do Sul",0,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0,1,1,1
"1053","2020-05-16","MatoGrosso do Sul",1,1,1,1,1,1,1,1,1,0,1,0,0,0.285714285714286,0,0.285714285714286,1
"1054","2020-05-16","MatoGrosso",1,1,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,1,1
"1055","2020-05-16","Goiás",0,1,1,1,1,1,0.5,1,1,1,0.5,0,1,1,1,1,0.5
"1056","2020-05-16","Distrito Federal",1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1
"1057","2020-05-17","Amazonas",0,1,1,1,1,1,1,1,1,0,0.5,0,0,0,1,1,0.5
"1058","2020-05-17","Roraima",1,1,1,1,1,1,1,1,1,0,1,0,0,0.142857142857143,0,0.142857142857143,1
"1059","2020-05-17","Pará",1,1,1,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1
"1060","2020-05-17","Amapá",0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"1061","2020-05-17","Tocantins",0,1,1,1,1,1,1,1,1,0,1,0,0,0.142857142857143,0,0.142857142857143,1
"1062","2020-05-17","Maranhão",1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,1,1,1,1,0.5
"1063","2020-05-17","Ceará",1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.142857142857143,0.5
"1064","2020-05-17","Rio Grande do Norte",1,1,1,1,1,1,1,1,1,0,1,0,0,0.142857142857143,0,0.142857142857143,1
"1065","2020-05-17","Paraíba",1,1,1,1,1,1,1,1,1,0,1,0,0,0.142857142857143,0,0.142857142857143,1
"1066","2020-05-17","Pernambuco",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1067","2020-05-17","Alagoas",0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0.5
"1068","2020-05-17","Sergipe",1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,1,1,1
"1069","2020-05-17","Bahia",1,1,1,0,1,1,1,1,1,1,0.5,0,0,0,1,1,1
"1070","2020-05-17","Minas Gerais",0,1,1,0,0,0,1,1,1,0,0.5,0,0,0,1,1,1
