"","division_eng_name","date","win7_Rt_estimate","win7_Rt_estimate_std","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_sports_outdoor_close","win7_gathering_inside_10lower","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_gathering_inside_10over","win7_worship_close","cv","log_win7_Rt_estimate"
"3442","Nagano","2020-08-13",0.680691303544117,0.170172825886029,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.25,-0.384646374364041
"3443","Nagano","2020-06-09",NA,4.74620847887799,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3444","Nagano","2020-05-27",NA,0.57785525282842,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3445","Nagano","2020-05-22",NA,0.223232047262179,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3446","Nagano","2020-07-13",NA,7.92316098448086,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3447","Nagano","2020-08-11",0.652030215877153,0.163007553969288,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.25,-0.427664374759438
"3448","Nagano","2020-06-10",NA,4.83405972647036,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3449","Nagano","2020-06-14",NA,4.97232512585794,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3450","Nagano","2020-07-31",2.25718484643692,0.504721875441538,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.223606797749979,0.814118393656377
"3451","Nagano","2020-07-14",NA,7.40144334339106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3452","Nagano","2020-07-17",NA,3.73505174883773,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3453","Nagano","2020-05-21",NA,0.201806904148407,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3454","Nagano","2020-07-26",NA,0.472862950056767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3455","Nagano","2020-06-06",NA,4.18347387583525,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3456","Nagano","2020-08-04",2.24058495886896,0.402420938254309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.179605302026775,0.806736974127434
"3457","Nagano","2020-06-16",NA,4.98907572326329,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3458","Nagano","2020-06-13",NA,4.95625562051496,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3459","Nagano","2020-05-25",NA,0.363402111317649,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3460","Nagano","2020-07-10",NA,3.89531249919806,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3461","Nagano","2020-08-05",1.76333081894984,0.333238201862652,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.188982236504613,0.567204531274715
"3462","Nagano","2020-04-29",0.613885154040568,0.170261107703029,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.277350098112615,-0.487947413866727
"3463","Nagano","2020-06-20",NA,7.02430649739881,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3464","Nagano","2020-06-23",NA,3.6475232700104,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3465","Nagano","2020-08-06",1.43711516632573,0.281841472168271,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.196116135138184,0.362637747466446
"3466","Nagano","2020-05-17",NA,0.32165487184391,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3467","Nagano","2020-04-04",NA,1.51414930979487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3468","Nagano","2020-06-18",NA,4.99575111376104,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3469","Nagano","2020-07-12",NA,6.25752946040885,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3470","Nagano","2020-04-22",0.89856337184739,0.206144575381575,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.229415733870561,-0.106958044530739
"3471","Nagano","2020-05-01",NA,0.114329121669514,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3472","Nagano","2020-05-28",NA,0.74680390191103,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3473","Nagano","2020-05-10",NA,0.294581203199038,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3474","Nagano","2020-06-07",NA,4.43429508586577,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3475","Nagano","2020-08-08",1.0411935192229,0.217103856580787,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.208514414057075,0.0403676697843842
"3476","Nagano","2020-07-28",1.97871227432907,0.510901312360846,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.258198889747161,0.68244626662594
"3477","Nagano","2020-07-05",NA,1.96840165394489,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3478","Nagano","2020-08-09",0.895718393689383,0.195461778116469,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.218217890235992,-0.110129208164911
"3479","Nagano","2020-06-08",NA,4.61748225950925,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3480","Nagano","2020-07-23",NA,0.726052844804981,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3481","Nagano","2020-05-09",NA,0.331181241508597,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3482","Nagano","2020-08-01",2.57753735601362,0.515507471202724,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2,0.94683442992272
"3483","Nagano","2020-07-15",NA,5.53793261573044,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3484","Nagano","2020-06-28",NA,1.0432486757664,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3485","Nagano","2020-07-24",NA,0.577355778803575,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3486","Nagano","2020-08-02",2.78322589205095,0.508145201236248,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.182574185835055,1.02361064779125
"3487","Nagano","2020-06-19",NA,7.06733770760518,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3488","Nagano","2020-07-16",NA,4.69211986162634,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3489","Nagano","2020-05-02",NA,0.153181208327399,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3490","Nagano","2020-05-23",NA,0.25425881303662,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3491","Nagano","2020-08-03",2.3909840606603,0.443994593720256,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.185695338177052,0.871705022063461
"3492","Nagano","2020-08-12",0.741474624539256,0.174767245029819,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.235702260395516,-0.299114339784394
"3493","Nagano","2020-06-11",NA,4.89271947314447,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3494","Nagano","2020-06-30",NA,1.00670247804489,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3495","Nagano","2020-06-21",NA,6.38974041367798,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3496","Nagano","2020-07-09",NA,3.54257625816235,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3497","Nagano","2020-04-28",0.694040778575711,0.179200558467504,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.258198889747161,-0.365224561446934
"3498","Nagano","2020-07-01",NA,1.07902680325886,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3499","Nagano","2020-07-27",NA,0.459754570456654,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3500","Nagano","2020-06-22",NA,4.97996953985323,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3501","Nagano","2020-04-20",1.3154536053324,0.26309072106648,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2,0.274181553170019
"3502","Nagano","2020-05-16",NA,0.344685639254597,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3503","Nagano","2020-07-02",NA,1.21030542357588,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3504","Nagano","2020-05-26",NA,0.453469195169784,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3505","Nagano","2020-07-11",NA,4.19086720605632,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3506","Nagano","2020-04-21",0.941369347001409,0.21596493958558,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.229415733870562,-0.0604197116229656
"3507","Nagano","2020-04-30",0.634682305636392,0.176029199738594,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.277350098112615,-0.454630711368715
"3508","Nagano","2020-07-03",NA,1.40170887301345,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3509","Nagano","2020-06-24",NA,2.74626042671644,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3510","Nagano","2020-05-12",NA,0.299173215767981,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3511","Nagano","2020-05-18",NA,0.335712821736488,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3512","Nagano","2020-04-05",NA,1.19066410563069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3513","Nagano","2020-07-04",NA,1.6548632081324,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3514","Nagano","2020-04-23",1.14666122448439,0.229332244896878,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2,0.13685443661674
"3515","Nagano","2020-04-17",1.89503204949483,0.36469908796627,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.192450089729876,0.639235751053552
"3516","Nagano","2020-05-19",NA,0.249192831611028,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3517","Nagano","2020-05-29",NA,0.971504489134839,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3518","Nagano","2020-05-11",NA,0.362348691601707,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3519","Nagano","2020-04-24",1.08878226919742,0.222246750043605,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.20412414523193,0.0850598875030325
"3520","Nagano","2020-04-27",0.686652195517948,0.177292834525185,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.258198889747161,-0.375927380577115
"3521","Nagano","2020-05-03",NA,0.16466472888912,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3522","Nagano","2020-07-06",NA,2.33434347553959,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3523","Nagano","2020-06-02",NA,2.51723754150883,1,1,1,0,0.5,0,1,1,1,1,0,0,1,1,1,NA,NA
"3524","Nagano","2020-04-25",0.817998391677901,0.192804069918378,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.235702260395516,-0.200894908545258
"3525","Nagano","2020-04-08",3.15598197179053,0.911053520485435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288675134594813,1.1492996906069
"3526","Nagano","2020-05-04",NA,0.168936739318773,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3527","Nagano","2020-05-13",NA,0.338750781949376,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3528","Nagano","2020-06-03",NA,2.99927502643018,1,1,1,0,0.5,0,1,1,1,1,0,0,1,1,1,NA,NA
"3529","Nagano","2020-06-29",NA,0.994571219489717,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3530","Nagano","2020-07-25",NA,0.47189269606307,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3531","Nagano","2020-06-01",NA,2.04745559370049,1,1,1,0,0.5,0,1,1,1,1,0,0,1,1,1,NA,NA
"3532","Nagano","2020-05-14",NA,0.349237293363034,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3533","Nagano","2020-06-26",NA,1.83934136058209,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3534","Nagano","2020-04-01",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3535","Nagano","2020-05-24",NA,0.299212804347373,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3536","Nagano","2020-04-13",3.33384774385813,0.666769548771625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.20412711557678
"3537","Nagano","2020-05-15",NA,0.362226039097222,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3538","Nagano","2020-06-12",NA,4.9312531258551,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3539","Nagano","2020-04-11",3.44393340560222,0.790092509647576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.229415733870562,1.2366142500261
"3540","Nagano","2020-05-07",NA,0.236430337893774,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3541","Nagano","2020-06-25",NA,2.18702600291814,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3542","Nagano","2020-04-14",2.58606141327511,0.53923108030467,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.208514414057075,0.950136028433923
"3543","Nagano","2020-04-03",NA,1.88739066312213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3544","Nagano","2020-05-08",NA,0.282266719704891,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3545","Nagano","2020-04-15",2.37675712892517,0.475351425785033,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.2,0.865737007695092
"3546","Nagano","2020-07-08",NA,3.14792779794155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3547","Nagano","2020-04-18",1.49656413102318,0.305484874029874,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.204124145231931,0.403171901400549
"3548","Nagano","2020-04-26",0.911661649824781,0.203853742148782,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.223606797749979,-0.092486355743733
"3549","Nagano","2020-05-30",NA,1.2618404237862,1,1,1,0,0.5,0,1,1,1,1,0,0,1,1,1,NA,NA
"3550","Nagano","2020-04-16",1.70070062303006,0.371123301880657,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.218217890235992,0.531040297353589
"3551","Nagano","2020-06-27",NA,1.14403988258486,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3552","Nagano","2020-04-19",1.41930712858826,0.283861425717651,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.199999999999999,0.350168814918973
"3553","Nagano","2020-04-02",NA,2.50786083657039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3554","Nagano","2020-07-07",NA,2.73581293283402,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3555","Nagano","2020-05-31",NA,1.62240593790732,1,1,1,0,0.5,0,1,1,1,1,0,0,1,1,1,NA,NA
"3556","Nagano","2020-04-10",3.29857173477804,0.824642933694509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.19348956714115
"3557","Nagano","2020-04-06",NA,0.969783796955957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3558","Nagano","2020-05-05",NA,0.188039373086449,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3559","Nagano","2020-04-07",NA,0.810423666872623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3560","Nagano","2020-05-06",NA,0.210752768369058,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3561","Nagano","2020-04-12",2.82608911653039,0.666115592845379,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.235702260395516,1.03889381827695
"3562","Nagano","2020-04-09",NA,0.769328458006608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3563","Nagasaki","2020-07-20",2.09128949322652,0.479774713824357,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.229415733870562,0.737780858126361
"3564","Nagasaki","2020-08-09",1.50856282216283,0.170811103809933,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.11322770341446,0.411157424200829
"3565","Nagasaki","2020-05-18",NA,4.80889069551655,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3566","Nagasaki","2020-07-15",5.72063837095372,1.52890491555296,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.267261241912424,1.74408040247811
"3567","Nagasaki","2020-07-14",7.90378417784175,2.11237517517776,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.267261241912425,2.06734165463777
"3568","Nagasaki","2020-05-17",NA,4.71032173063548,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3569","Nagasaki","2020-08-08",1.95655388021554,0.21098063082559,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.107832773203439,0.671184701371958
"3570","Nagasaki","2020-05-28",NA,4.99802489270343,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3571","Nagasaki","2020-07-13",8.79091707396218,2.53771916953787,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.288675134594813,2.17371903776371
"3572","Nagasaki","2020-08-05",3.5554535038358,0.392634156316748,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.110431526074847,1.26848262300541
"3573","Nagasaki","2020-06-26",NA,4.99999999906056,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3574","Nagasaki","2020-07-17",3.1409424785187,0.810987860713224,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.258198889747161,1.14452290727793
"3575","Nagasaki","2020-07-12",NA,2.76987292166887,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3576","Nagasaki","2020-08-06",2.94315799122457,0.319230305234491,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.108465228909328,1.07948315154286
"3577","Nagasaki","2020-08-07",2.32717071109356,0.253915141396916,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.109108945117996,0.844653242649375
"3578","Nagasaki","2020-08-04",4.30009036806565,0.474865541605238,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.110431526074846,1.45863603830791
"3579","Nagasaki","2020-04-08",3.28383266483294,0.947960836507491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288675134594813,1.18901123561258
"3580","Nagasaki","2020-04-11",NA,0.386205780197733,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3581","Nagasaki","2020-06-25",NA,4.99999999842948,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3582","Nagasaki","2020-06-13",NA,4.99999927036336,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3583","Nagasaki","2020-05-16",NA,4.56791669163843,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3584","Nagasaki","2020-07-28",0.908123549708159,0.22703088742704,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.25,-0.0963748416767215
"3585","Nagasaki","2020-04-12",NA,0.291866664805576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3586","Nagasaki","2020-07-11",NA,2.34168006455103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3587","Nagasaki","2020-06-14",NA,4.99999956046033,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3588","Nagasaki","2020-06-05",NA,4.99995986575695,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3589","Nagasaki","2020-06-24",NA,4.99999999737614,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3590","Nagasaki","2020-07-29",0.851393846265876,0.219828945843414,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.258198889747161,-0.160880453396827
"3591","Nagasaki","2020-06-15",NA,4.99999973551385,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3592","Nagasaki","2020-04-22",NA,0.604223670897748,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3593","Nagasaki","2020-07-21",1.79381150243305,0.411528582256133,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.229415733870562,0.584342687008696
"3594","Nagasaki","2020-08-02",3.78449282056113,0.480631068842573,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.127000127000191,1.33091188070124
"3595","Nagasaki","2020-07-30",0.979981806038993,0.237680499851902,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.242535625036333,-0.0202212727561898
"3596","Nagasaki","2020-06-16",NA,4.9999998410239,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3597","Nagasaki","2020-05-19",NA,4.87548815612012,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3598","Nagasaki","2020-05-29",NA,4.99877672721905,0,1,1,1,0.5,1,1,0,0,0,1,1,1,1,0,NA,NA
"3599","Nagasaki","2020-04-15",NA,0.212658309530222,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3600","Nagasaki","2020-07-05",NA,7.02658673339828,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3601","Nagasaki","2020-06-17",NA,4.99999990454015,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3602","Nagasaki","2020-06-21",NA,4.99999998770756,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3603","Nagasaki","2020-07-06",NA,6.39090523083889,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3604","Nagasaki","2020-04-16",NA,0.18653795274499,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3605","Nagasaki","2020-06-27",NA,4.99999999943362,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3606","Nagasaki","2020-08-10",0.952797313951712,0.127322896708778,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.133630620956212,-0.0483530800553143
"3607","Nagasaki","2020-07-10",NA,2.99438251432145,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3608","Nagasaki","2020-07-07",NA,4.9804053264554,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3609","Nagasaki","2020-05-13",NA,3.76025180682338,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3610","Nagasaki","2020-07-16",4.03674039758222,1.07886425193588,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.267261241912425,1.39543753402708
"3611","Nagasaki","2020-04-09",NA,0.666364409793183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3612","Nagasaki","2020-06-01",NA,4.9997136171346,0,1,1,0,0.5,0,1,0,0,0,0,0,1,1,0,NA,NA
"3613","Nagasaki","2020-08-03",3.88452961074969,0.478152541540546,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.123091490979333,1.35700189817493
"3614","Nagasaki","2020-06-20",NA,4.99999997945326,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3615","Nagasaki","2020-04-04",NA,2.54575362029432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3616","Nagasaki","2020-04-10",NA,0.541020243684811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3617","Nagasaki","2020-07-09",NA,3.35528012235384,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA
"3618","Nagasaki","2020-04-19",NA,0.390527852757064,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3619","Nagasaki","2020-07-18",3.2177271275683,0.719505659028785,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.223606797749979,1.16867524931551
"3620","Nagasaki","2020-06-12",NA,4.9999987902243,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3621","Nagasaki","2020-06-22",NA,4.99999999265046,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3622","Nagasaki","2020-06-03",NA,4.99989238496443,0,1,1,0,0.5,0,1,0,0,0,0,0,1,1,0,NA,NA
"3623","Nagasaki","2020-04-20",NA,0.448881939890631,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3624","Nagasaki","2020-07-19",2.74438254240658,0.598873368404453,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.218217890235992,1.00955611064492
"3625","Nagasaki","2020-04-03",NA,2.6428083149038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3626","Nagasaki","2020-06-23",NA,4.99999999560819,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3627","Nagasaki","2020-07-02",NA,4.99999999994953,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3628","Nagasaki","2020-04-21",NA,0.559656315119955,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3629","Nagasaki","2020-04-30",NA,0.316877758627927,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3630","Nagasaki","2020-04-13",NA,0.21136672187029,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3631","Nagasaki","2020-05-27",NA,4.99681971666707,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3632","Nagasaki","2020-07-03",NA,4.99999999996912,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3633","Nagasaki","2020-06-06",NA,4.99997555395333,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,NA,NA
"3634","Nagasaki","2020-04-05",NA,2.27724113000936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3635","Nagasaki","2020-04-14",NA,0.207016932059405,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3636","Nagasaki","2020-05-10",NA,2.42996343771229,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,NA,NA
"3637","Nagasaki","2020-04-23",NA,0.632494956091708,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,NA,NA
"3638","Nagasaki","2020-07-22",1.64976242821048,0.368898093620374,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.223606797749978,0.500631294643217
"3639","Nagasaki","2020-04-06",NA,1.71173003410837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"3640","Nagasaki","2020-07-31",1.47561187754699,0.295122375509398,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2,0.389072736007927
