"","combine","coefficient","se","t","number"
"38","win7_school_close+win7_shop_close+win7_entertainment_close",-0.11673782399221,0.124809521608673,-0.935327869921883,3
"39","win7_childcare_close+win7_shop_close+win7_entertainment_close",-0.0542221023435572,0.0973892632712544,-0.556756469063069,3
"40","win7_school_close+win7_childcare_close+win7_shop_close+win7_entertainment_close",-0.0795073195513939,0.115215716660923,-0.690073558153375,4
"41","win7_restaurant_close+win7_entertainment_close",-0.240859058235974,0.106903899251217,-2.25304277882298,2
"42","win7_school_close+win7_restaurant_close+win7_entertainment_close",-0.266144275443811,0.125998667673753,-2.11227848958637,3
"43","win7_childcare_close+win7_restaurant_close+win7_entertainment_close",-0.203628553795158,0.119054518384783,-1.71038072773545,3
"44","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_entertainment_close",-0.228913771002995,0.12560302049698,-1.82251804213975,4
"45","win7_shop_close+win7_restaurant_close+win7_entertainment_close",-0.140745541689679,0.107187677483082,-1.31307576574644,3
"46","win7_school_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close",-0.166030758897516,0.131419536234118,-1.26336436465382,4
"47","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close",-0.103515037248864,0.106534594075056,-0.971656560458994,4
"48","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close",-0.1288002544567,0.119525879474681,-1.07759302857909,5
"49","win7_bar_close+win7_entertainment_close",-0.145089726096052,0.0903285066979602,-1.60624515338443,2
"50","win7_school_close+win7_bar_close+win7_entertainment_close",-0.170374943303888,0.115598537568554,-1.47385033485263,3
"51","win7_childcare_close+win7_bar_close+win7_entertainment_close",-0.107859221655236,0.111883583764642,-0.964030807970258,3
"52","win7_school_close+win7_childcare_close+win7_bar_close+win7_entertainment_close",-0.133144438863073,0.121969827873168,-1.09161783028442,4
"53","win7_shop_close+win7_bar_close+win7_entertainment_close",-0.0449762095497569,0.0933779811788564,-0.481657549049057,3
"54","win7_school_close+win7_shop_close+win7_bar_close+win7_entertainment_close",-0.0702614267575936,0.12352289607223,-0.568812981169973,4
"55","win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close",-0.00774570510894114,0.100960543880155,-0.0767201206655116,4
"56","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close",-0.0330309223167778,0.117840611570436,-0.280301687818674,5
"57","win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.194382661001358,0.0973503202532801,-1.99673365732773,3
"58","win7_school_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.219667878209195,0.117591202831709,-1.86806387654333,4
"59","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.157152156560542,0.114690360213288,-1.37022986298316,4
"60","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.182437373768379,0.121076028533857,-1.50680011541148,5
"61","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.0942691444550634,0.0976651625049355,-0.965227948607566,4
"62","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.1195543616629,0.123384625526985,-0.968956716870312,5
"63","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.0570386400142476,0.101637417801489,-0.561197256365281,5
"64","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close",-0.0823238572220843,0.114762216675869,-0.717342864286054,6
"65","win7_cultural_close",0.0807012439702808,0.0886739858410624,0.910089280467534,1
"66","win7_school_close+win7_cultural_close",0.0554160267624441,0.110784703419947,0.500213703261731,2
"67","win7_childcare_close+win7_cultural_close",0.117931748411097,0.105672329560188,1.1160135193568,2
"68","win7_school_close+win7_childcare_close+win7_cultural_close",0.0926465312032599,0.112834993735398,0.821079774422814,3
"69","win7_shop_close+win7_cultural_close",0.180814760516576,0.103761164105496,1.74260535794237,2
"70","win7_school_close+win7_shop_close+win7_cultural_close",0.155529543308739,0.128496029677027,1.21038403832134,3
"71","win7_childcare_close+win7_shop_close+win7_cultural_close",0.218045264957391,0.105758363754671,2.06173069643167,3
"72","win7_school_close+win7_childcare_close+win7_shop_close+win7_cultural_close",0.192760047749555,0.118678565040122,1.62421956892036,4
"73","win7_restaurant_close+win7_cultural_close",0.0314083090649744,0.0916284787113707,0.342778899166387,2
"74","win7_school_close+win7_restaurant_close+win7_cultural_close",0.00612309185713767,0.109328752952513,0.0560062352471655,3
"75","win7_childcare_close+win7_restaurant_close+win7_cultural_close",0.0686388135057902,0.104963995062104,0.653927220140379,3
"76","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_cultural_close",0.0433535962979535,0.108302161567877,0.400302225461882,4
"77","win7_shop_close+win7_restaurant_close+win7_cultural_close",0.131521825611269,0.103924358980418,1.26555339769814,3
"78","win7_school_close+win7_shop_close+win7_restaurant_close+win7_cultural_close",0.106236608403432,0.125267498657909,0.84807798943565,4
"79","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_cultural_close",0.168752330052085,0.102649020432392,1.64397409094839,4
"80","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_cultural_close",0.143467112844248,0.112175822064889,1.27894862015148,5
"81","win7_bar_close+win7_cultural_close",0.127177641204897,0.104492229111002,1.21710142741616,2
"82","win7_school_close+win7_bar_close+win7_cultural_close",0.10189242399706,0.123418743475358,0.82558306078853,3
"83","win7_childcare_close+win7_bar_close+win7_cultural_close",0.164408145645713,0.123099352614226,1.335572788599,3
"84","win7_school_close+win7_childcare_close+win7_bar_close+win7_cultural_close",0.139122928437876,0.128926066953805,1.07909076670837,4
"85","win7_shop_close+win7_bar_close+win7_cultural_close",0.227291157751192,0.117569443057155,1.9332502718474,3
"86","win7_school_close+win7_shop_close+win7_bar_close+win7_cultural_close",0.202005940543355,0.139537844173351,1.4476785257797,4
"87","win7_childcare_close+win7_shop_close+win7_bar_close+win7_cultural_close",0.264521662192007,0.123175831509377,2.14751269750406,4
"88","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_cultural_close",0.239236444984171,0.134072522589414,1.78438087360236,5
"89","win7_restaurant_close+win7_bar_close+win7_cultural_close",0.0778847062995904,0.0986078619237028,0.789842764868518,3
"90","win7_school_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.0525994890917537,0.114821139577609,0.45809934725653,4
"91","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.115115210740406,0.115223399452197,0.999061052596039,4
"92","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.0898299935325695,0.117863205758808,0.762154677146616,5
"93","win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.177998222845885,0.110130147081947,1.61625338349397,4
"94","win7_school_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.152713005638048,0.130091155257977,1.17389230140367,5
"95","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.215228727286701,0.113121428130348,1.90263445965955,5
"96","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_bar_close+win7_cultural_close",0.189943510078864,0.121434907304279,1.56415905685935,6
"97","win7_entertainment_close+win7_cultural_close",-0.110864879360387,0.0572474678554743,-1.93659009757906,2
"98","win7_school_close+win7_entertainment_close+win7_cultural_close",-0.136150096568224,0.0900701679180276,-1.51160034132648,3
"99","win7_childcare_close+win7_entertainment_close+win7_cultural_close",-0.0736343749195711,0.0815165003688634,-0.903306380749595,3
"100","win7_school_close+win7_childcare_close+win7_entertainment_close+win7_cultural_close",-0.0989195921274078,0.0929258964712781,-1.06449973455981,4
"101","win7_shop_close+win7_entertainment_close+win7_cultural_close",-0.0107513628140922,0.0670828389225656,-0.16026994365135,3
"102","win7_school_close+win7_shop_close+win7_entertainment_close+win7_cultural_close",-0.0360365800219289,0.103296396694928,-0.348865799533725,4
"103","win7_childcare_close+win7_shop_close+win7_entertainment_close+win7_cultural_close",0.0264791416267236,0.0705879691748941,0.375122587265783,4
"104","win7_school_close+win7_childcare_close+win7_shop_close+win7_entertainment_close+win7_cultural_close",0.00119392441888692,0.0911461437152802,0.0130990118750001,5
"105","win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.160157814265693,0.0713011396605846,-2.24621675092564,3
"106","win7_school_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.18544303147353,0.0952157468809816,-1.94760885198255,4
"107","win7_childcare_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.122927309824878,0.0881454278571659,-1.39459655268874,4
"108","win7_school_close+win7_childcare_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.148212527032714,0.0943754322851739,-1.57045666911343,5
"109","win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.0600442977193986,0.0762094356749173,-0.787885347629741,4
"110","win7_school_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.0853295149272353,0.105473881802185,-0.809010851494685,5
"111","win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.0228137932785828,0.0748901120236548,-0.304630246398575,5
"112","win7_school_close+win7_childcare_close+win7_shop_close+win7_restaurant_close+win7_entertainment_close+win7_cultural_close",-0.0480990104864195,0.0898905465837933,-0.535084191991013,6
"113","win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.0643884821257708,0.0667728399806191,-0.964291501521572,3
"114","win7_school_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.0896736993336075,0.0959028689953582,-0.935047097891804,4
"115","win7_childcare_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.027157977684955,0.093581721587712,-0.290206006303276,4
"116","win7_school_close+win7_childcare_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.0524431948927917,0.103204682875678,-0.508147435092319,5
"117","win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",0.0357250344205239,0.0753796487503174,0.473934742504003,4
"118","win7_school_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",0.0104398172126872,0.108422854083038,0.0962879763771175,5
"119","win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",0.0729555388613397,0.084237193446633,0.866072762829633,5
"120","win7_school_close+win7_childcare_close+win7_shop_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",0.047670321653503,0.101608308869115,0.469157711451615,6
"121","win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.113681417031077,0.0673600344616206,-1.68766862932425,4
"122","win7_school_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.138966634238914,0.0917766077463153,-1.51418359919163,5
"123","win7_childcare_close+win7_restaurant_close+win7_bar_close+win7_entertainment_close+win7_cultural_close",-0.0764509125902615,0.0903017019641086,-0.846616519150965,5
