"","date","state","division_eng_name","win7_stay_at_home","win7_school_close","win7_childcare_close","win7_shop_close","win7_restaurant_close","win7_bar_close","win7_entertainment_close","win7_cultural_close","win7_sports_indoor_close","win7_gathering_outside_10lower","win7_gathering_outside_10over","win7_worship_close","win7_wear_mask"
"3421","2020-06-10","MI","Michigan",0.5,1,1,1,1,1,0.5,0.5,0.5,1,1,0.5,1
"3422","2020-06-10","MN","Minnesota",0,1,0.5,1,0.5,0.5,1,1,1,0,0,0.5,1
"3423","2020-06-10","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0
"3424","2020-06-10","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3425","2020-06-10","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3426","2020-06-10","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3427","2020-06-10","NJ","New Jersey",1,1,1,1,1,1,1,1,1,0,1,0.5,1
"3428","2020-06-10","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3429","2020-06-10","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3430","2020-06-10","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3431","2020-06-10","OH","Ohio",0,1,0.5,1,0,0,1,1,0.5,1,1,0.5,0.5
"3432","2020-06-10","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3433","2020-06-10","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3434","2020-06-10","PA","Pennsylvania",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3435","2020-06-10","TN","Tennessee",0.5,1,0.5,1,0,0,1,1,1,0,1,0.5,1
"3436","2020-06-10","TX","Texas",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3437","2020-06-10","UT","Utah",0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,1,0.5,1
"3438","2020-06-10","VA","Virginia",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3439","2020-06-10","WA","Washington",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0
"3440","2020-06-10","WI","Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
"3441","2020-06-11","AK","Alaska",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3442","2020-06-11","AL","Alabama",0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5
"3443","2020-06-11","AZ","Arizona",0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,1
"3444","2020-06-11","CA","California",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3445","2020-06-11","CO","Colorado",0.5,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3446","2020-06-11","DC","District of Columbia",0,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1
"3447","2020-06-11","FL","Florida",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3448","2020-06-11","GA","Georgia",0,1,0.5,0.5,0,0.5,1,0.5,0.5,1,1,0.5,1
"3449","2020-06-11","HI","Hawaii",1,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,1
"3450","2020-06-11","IA","Iowa",0,1,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1
"3451","2020-06-11","ID","Idaho",0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3452","2020-06-11","IL","Illinois",0,1,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1
"3453","2020-06-11","IN","Indiana",0.5,1,0.5,0.5,0.5,1,1,1,1,0,0,0,0.5
"3454","2020-06-11","KS","Kansas",0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,1,0,1
"3455","2020-06-11","KY","Kentucky",0,1,1,1,0.5,1,0.5,1,0.5,1,1,1,1
"3456","2020-06-11","LA","Louisiana",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3457","2020-06-11","MA","Massachusetts",0.5,1,0.5,1,1,1,1,1,1,1,1,1,1
"3458","2020-06-11","MD","Maryland",0,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3459","2020-06-11","MI","Michigan",0.5,1,1,1,1,1,0.5,0.5,0.5,1,1,0.5,1
"3460","2020-06-11","MN","Minnesota",0,1,0.5,1,0.5,0.5,1,1,1,0,0,0.5,1
"3461","2020-06-11","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0
"3462","2020-06-11","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3463","2020-06-11","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3464","2020-06-11","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3465","2020-06-11","NJ","New Jersey",1,1,1,1,1,1,1,1,1,0,1,0.5,1
"3466","2020-06-11","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3467","2020-06-11","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3468","2020-06-11","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3469","2020-06-11","OH","Ohio",0,1,0.5,1,0,0,1,1,0.5,1,1,0.5,0.5
"3470","2020-06-11","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3471","2020-06-11","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3472","2020-06-11","PA","Pennsylvania",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3473","2020-06-11","TN","Tennessee",0.5,1,0.5,1,0,0,1,1,1,0,1,0.5,1
"3474","2020-06-11","TX","Texas",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3475","2020-06-11","UT","Utah",0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,1,0.5,1
"3476","2020-06-11","VA","Virginia",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3477","2020-06-11","WA","Washington",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0
"3478","2020-06-11","WI","Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
"3479","2020-06-12","AK","Alaska",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3480","2020-06-12","AL","Alabama",0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5
"3481","2020-06-12","AZ","Arizona",0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,1
"3482","2020-06-12","CA","California",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3483","2020-06-12","CO","Colorado",0.5,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3484","2020-06-12","DC","District of Columbia",0,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1
"3485","2020-06-12","FL","Florida",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3486","2020-06-12","GA","Georgia",0,1,0.5,0.5,0,0.5,1,0.5,0.5,1,1,0.5,1
"3487","2020-06-12","HI","Hawaii",1,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,1
"3488","2020-06-12","IA","Iowa",0,1,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1
"3489","2020-06-12","ID","Idaho",0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3490","2020-06-12","IL","Illinois",0,1,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1
"3491","2020-06-12","IN","Indiana",0.5,1,0.5,0.5,0.5,1,1,1,1,0,0,0,0.5
"3492","2020-06-12","KS","Kansas",0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,1,0,1
"3493","2020-06-12","KY","Kentucky",0,1,0.5,1,0.5,1,0.5,0.5,0.5,1,1,1,1
"3494","2020-06-12","LA","Louisiana",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3495","2020-06-12","MA","Massachusetts",0.5,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1
"3496","2020-06-12","MD","Maryland",0,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3497","2020-06-12","MI","Michigan",0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3498","2020-06-12","MN","Minnesota",0,1,0.5,1,0.5,0.5,1,1,1,0,0,0.5,1
"3499","2020-06-12","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0
"3500","2020-06-12","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3501","2020-06-12","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3502","2020-06-12","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3503","2020-06-12","NJ","New Jersey",1,1,1,1,1,1,1,1,1,0,1,0.5,1
"3504","2020-06-12","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3505","2020-06-12","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3506","2020-06-12","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3507","2020-06-12","OH","Ohio",0,1,0.5,1,0,0,1,1,0.5,1,1,0.5,0.5
"3508","2020-06-12","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3509","2020-06-12","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3510","2020-06-12","PA","Pennsylvania",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3511","2020-06-12","TN","Tennessee",0.5,1,0.5,1,0,0,1,1,1,0,1,0.5,1
"3512","2020-06-12","TX","Texas",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3513","2020-06-12","UT","Utah",0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,1,0.5,1
"3514","2020-06-12","VA","Virginia",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3515","2020-06-12","WA","Washington",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0
"3516","2020-06-12","WI","Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
"3517","2020-06-13","AK","Alaska",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3518","2020-06-13","AL","Alabama",0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5
"3519","2020-06-13","AZ","Arizona",0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,1
"3520","2020-06-13","CA","California",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3521","2020-06-13","CO","Colorado",0.5,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3522","2020-06-13","DC","District of Columbia",0,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1
"3523","2020-06-13","FL","Florida",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3524","2020-06-13","GA","Georgia",0,1,0.5,0.5,0,0.5,1,0.5,0.5,1,1,0.5,1
"3525","2020-06-13","HI","Hawaii",1,0.5,0.5,0.5,1,1,1,1,1,1,1,0.5,1
"3526","2020-06-13","IA","Iowa",0,1,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1
"3527","2020-06-13","ID","Idaho",0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3528","2020-06-13","IL","Illinois",0,1,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1
"3529","2020-06-13","IN","Indiana",0.5,1,0.5,0.5,0.5,1,1,1,1,0,0,0,0.5
"3530","2020-06-13","KS","Kansas",0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,1,0,1
"3531","2020-06-13","KY","Kentucky",0,1,0.5,1,0.5,1,0.5,0.5,0.5,1,1,1,1
"3532","2020-06-13","LA","Louisiana",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3533","2020-06-13","MA","Massachusetts",0.5,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1
"3534","2020-06-13","MD","Maryland",0,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3535","2020-06-13","MI","Michigan",0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3536","2020-06-13","MN","Minnesota",0,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1
"3537","2020-06-13","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3538","2020-06-13","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3539","2020-06-13","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3540","2020-06-13","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3541","2020-06-13","NJ","New Jersey",1,1,1,1,1,1,1,1,1,0,1,0.5,1
"3542","2020-06-13","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3543","2020-06-13","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3544","2020-06-13","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3545","2020-06-13","OH","Ohio",0,1,0.5,1,0,0,1,1,0.5,1,1,0.5,0.5
"3546","2020-06-13","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3547","2020-06-13","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3548","2020-06-13","PA","Pennsylvania",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3549","2020-06-13","TN","Tennessee",0.5,1,0.5,1,0,0,1,1,1,0,1,0.5,1
"3550","2020-06-13","TX","Texas",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3551","2020-06-13","UT","Utah",0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,1,0.5,1
"3552","2020-06-13","VA","Virginia",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3553","2020-06-13","WA","Washington",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0
"3554","2020-06-13","WI","Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
"3555","2020-06-14","AK","Alaska",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3556","2020-06-14","AL","Alabama",0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5
"3557","2020-06-14","AZ","Arizona",0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,1
"3558","2020-06-14","CA","California",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3559","2020-06-14","CO","Colorado",0.5,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3560","2020-06-14","DC","District of Columbia",0,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1
"3561","2020-06-14","FL","Florida",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3562","2020-06-14","GA","Georgia",0,1,0.5,0.5,0,0.5,1,0.5,0.5,1,1,0.5,1
"3563","2020-06-14","HI","Hawaii",1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1
"3564","2020-06-14","IA","Iowa",0,1,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1
"3565","2020-06-14","ID","Idaho",0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3566","2020-06-14","IL","Illinois",0,1,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1
"3567","2020-06-14","IN","Indiana",0.5,1,0.5,0.5,0.5,1,1,1,1,0,0,0,0.5
"3568","2020-06-14","KS","Kansas",0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,1,0,1
"3569","2020-06-14","KY","Kentucky",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3570","2020-06-14","LA","Louisiana",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3571","2020-06-14","MA","Massachusetts",0.5,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1
"3572","2020-06-14","MD","Maryland",0,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3573","2020-06-14","MI","Michigan",0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3574","2020-06-14","MN","Minnesota",0,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1
"3575","2020-06-14","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3576","2020-06-14","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3577","2020-06-14","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3578","2020-06-14","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3579","2020-06-14","NJ","New Jersey",0,1,1,1,1,1,1,1,1,0,1,0.5,1
"3580","2020-06-14","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3581","2020-06-14","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3582","2020-06-14","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3583","2020-06-14","OH","Ohio",0,1,0.5,1,0,0,0.5,0.5,0.5,1,1,0.5,0.5
"3584","2020-06-14","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3585","2020-06-14","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3586","2020-06-14","PA","Pennsylvania",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3587","2020-06-14","TN","Tennessee",0.5,1,0.5,1,0,0,1,1,1,0,1,0.5,1
"3588","2020-06-14","TX","Texas",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3589","2020-06-14","UT","Utah",0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,1,0.5,1
"3590","2020-06-14","VA","Virginia",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3591","2020-06-14","WA","Washington",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0
"3592","2020-06-14","WI","Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
"3593","2020-06-15","AK","Alaska",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3594","2020-06-15","AL","Alabama",0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5
"3595","2020-06-15","AZ","Arizona",0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,1
"3596","2020-06-15","CA","California",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3597","2020-06-15","CO","Colorado",0.5,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3598","2020-06-15","DC","District of Columbia",0,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1
"3599","2020-06-15","FL","Florida",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3600","2020-06-15","GA","Georgia",0,1,0.5,0.5,0,0.5,1,0.5,0.5,1,1,0.5,1
"3601","2020-06-15","HI","Hawaii",1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1
"3602","2020-06-15","IA","Iowa",0,1,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,1
"3603","2020-06-15","ID","Idaho",0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3604","2020-06-15","IL","Illinois",0,1,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1
"3605","2020-06-15","IN","Indiana",0.5,1,0.5,0.5,0.5,1,1,1,1,0,0,0,0.5
"3606","2020-06-15","KS","Kansas",0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,1,0,1
"3607","2020-06-15","KY","Kentucky",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3608","2020-06-15","LA","Louisiana",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3609","2020-06-15","MA","Massachusetts",0.5,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1
"3610","2020-06-15","MD","Maryland",0,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3611","2020-06-15","MI","Michigan",0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3612","2020-06-15","MN","Minnesota",0,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1
"3613","2020-06-15","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3614","2020-06-15","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3615","2020-06-15","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3616","2020-06-15","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3617","2020-06-15","NJ","New Jersey",0,1,1,1,1,1,1,1,1,0,1,0.5,1
"3618","2020-06-15","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3619","2020-06-15","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3620","2020-06-15","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3621","2020-06-15","OH","Ohio",0,1,0.5,1,0,0,0.5,0.5,0.5,1,1,0.5,0.5
"3622","2020-06-15","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3623","2020-06-15","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3624","2020-06-15","PA","Pennsylvania",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3625","2020-06-15","TN","Tennessee",0.5,1,0.5,1,0,0,1,1,1,0,1,0.5,1
"3626","2020-06-15","TX","Texas",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3627","2020-06-15","UT","Utah",0,1,0.5,0.5,0,0,0.5,0.5,0.5,0,1,0.5,1
"3628","2020-06-15","VA","Virginia",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3629","2020-06-15","WA","Washington",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,0
"3630","2020-06-15","WI","Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
"3631","2020-06-16","AK","Alaska",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3632","2020-06-16","AL","Alabama",0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5
"3633","2020-06-16","AZ","Arizona",0.5,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,1
"3634","2020-06-16","CA","California",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3635","2020-06-16","CO","Colorado",0.5,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3636","2020-06-16","DC","District of Columbia",0,1,0.5,1,0.5,1,1,1,1,1,1,0.5,1
"3637","2020-06-16","FL","Florida",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
"3638","2020-06-16","GA","Georgia",0,1,0.5,0.5,0,0.5,1,0.5,0.5,1,1,0.5,1
"3639","2020-06-16","HI","Hawaii",1,1,0.5,0.5,1,1,1,1,1,1,1,0.5,1
"3640","2020-06-16","IA","Iowa",0,1,0.5,0.5,0.5,0.5,1,0.5,0.5,1,1,0.5,1
"3641","2020-06-16","ID","Idaho",0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1
"3642","2020-06-16","IL","Illinois",0,1,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1
"3643","2020-06-16","IN","Indiana",0.5,1,0.5,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5
"3644","2020-06-16","KS","Kansas",0,1,0.5,0,0.5,1,0.5,0.5,0.5,0,1,0,1
"3645","2020-06-16","KY","Kentucky",0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3646","2020-06-16","LA","Louisiana",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3647","2020-06-16","MA","Massachusetts",0.5,1,0.5,0.5,0.5,1,1,1,1,1,1,1,1
"3648","2020-06-16","MD","Maryland",0,1,1,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3649","2020-06-16","MI","Michigan",0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1
"3650","2020-06-16","MN","Minnesota",0,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0,0,0.5,1
"3651","2020-06-16","MO","Missouri",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0
"3652","2020-06-16","NC","North Carolina",0,1,0.5,0.5,0.5,1,1,1,1,1,1,0.5,1
"3653","2020-06-16","NE","Nebraska",0,1,0.5,1,0.5,0.5,1,1,1,1,1,0.5,1
"3654","2020-06-16","NH","New Hampshire",1,1,0.5,0.5,0.5,1,1,1,1,0,0,0.5,0.5
"3655","2020-06-16","NJ","New Jersey",0,1,1,1,1,1,1,1,1,0,1,0.5,1
"3656","2020-06-16","NM","New Mexico",1,1,1,0.5,0.5,1,1,1,0.5,1,1,0.5,0
"3657","2020-06-16","NV","Nevada",0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5
"3658","2020-06-16","NY","New York",1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1
"3659","2020-06-16","OH","Ohio",0,1,0.5,1,0,0,0.5,0.5,0.5,1,1,0.5,0.5
"3660","2020-06-16","OK","Oklahoma",0,1,0.5,0.5,0,0.5,0.5,0.5,0.5,1,1,0.5,0
"3661","2020-06-16","OR","Oregon",0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,1
